gakkai-0000002521	磁束ポンプを用いたブラシレス励磁全超電導発電機の製作と実験(その3)	超電導発電機の特長を更に高めるため、我々は励磁系に超電導現象を利用した磁束ポンプを用いて、そのブラシレス化を図り、更に電機子巻線に交流用超電導線を用い、発電機の全超電導化を試みている。これまで、この試作モデルで無負荷・実負荷での実験を行っているが、特に、出力増大を目的とした今回の実負荷試験では、本試験機の駆動装置の容量(2.9kW)に近い2.3kWを出力した。また、今回得られた実験結果は、一方で本機の定数をもとに計算した予想特性値と、良く一致している。これらをもとに磁束ポンプの励磁能力特性、および全超電導発電機の出力特性を検討する。
gakkai-0000002524	速応励磁形超電導発電機の設計・製作	界磁巻線に超電導を応用する超電導発電機は、同期リアクタンスを常電導機より小さく選べるため、電力系統の安定度を高めることができる利点がある。この利点を更に拡大するために、界磁電流制御を素早く行う速応励磁形超電導発電機の製作・実証研究を、関西電力・京都大学・東芝の三者共同で推進している。その一環として、100kVA速応励磁形超電導発電機の設計・製作を行った。
gakkai-0000002527	100kVA速応励磁形超電導発電機の要素技術開発-ヘリウム給排装置の製作・評価-	関西電力・京都大学・東芝の共同開発中の4^P-100kVA速応励磁形超電導発電機に塔載するヘリウム給排装置の性能・機能検証結果の一部を紹介。本装置は発電機本体の長期諸条件下に於ける各種試験を念頭に置き、これに耐える必要から高信頼性が要求される。本稿で示した評価システムにより、侵入熱・連続真空排気機能・磁性流体シール温度管理等の定量評価した結果、熱的・機械的観点から製作した装置の健全性を確認した。
gakkai-0000002530	高温超電導変圧器の適用パターンと適用効果	高温超電導体を使用した超電導変圧器の適用パターンとその概念設計を行なった。検討にあたっては、現状の送電系統において需要増により送電容量を倍容量化した場合を仮定した。検討結果として、既設変電所に同一スペースで倍容量の変圧器を搬入するために必要なJcは、Jc=2×10^5A, cm^2(OT、77K)あれば仮定した変圧器の設計が行なえること、275/66kV-300MVA油入器と275/66kV-600MVA超電導器の諸元を比較すると同一パーセントインピーダンス、同一サイズで超電導器は重量で65%に、損失で35%に、効率向上は0.4%になることなどがわかった。
gakkai-0000002533	電力用線材を目指したYBCO系超電導材料の水分劣化特性	YBCO系超電導体を電力線材の材料として用いた場合、劣化特性は重要な意味を持ち、その運用等においてなんらかの制約をもたらすことが十分予測できる。超電導体の水分劣化特性は従来余り報告されていないため、水分劣化特性について測定した。その結果、高湿度中に放置したバルク材の臨界電流密度Jcは、時間の経過とともにいったん115〜120%に向上してから低下する結果となった。この特性は水の分子が吸着によりバルク内部に侵入しペロブスカイト構造内の酸素と反応することで酸素欠損量が理想に近づくためJcが向上する特性と、マイクロクラックによりJcが低下する特性の合成と考えられる。
gakkai-0000002536	液体窒素を流通させた低温電力機器の侵入熱測定方法	将来、液体窒素(LN_2)冷却可能な高温超電導体が開発されると様々な機器への応用が考えられる。筆者らは現在、内部にLN_2を流通させたLN_2冷却変圧器の研究を行なっている。このような装置では断熱を施す必要があり、外部からの侵入熱の値を知ることは、重要なことである。今まではその形状の複雑さから、おおよその侵入熱の値しか分からなかったが、今回このような内部冷却機器に対しては、比較的簡単に侵入熱の値を知る方法を考案したので、これを報告する。基本的考え方は、機器内部を流通させたLN_2の蒸発量から、系全体の侵入熱を測定しようとするものである。
gakkai-0000002539	ビーンモデルによる高温超電導ケーブル(細径)の設計(その1)	高温超電導体を用いた66kV1000MVA管路布設超電導ケーブルの実現可能性を検討した。高温超電導体のHc1は金属超電導体に比べ1桁以上小さいため、8800A送電では超電導導体の内部まで電流を流す必要がある。この場合磁場も内部に侵入し、交流では侵入した磁場のヒステリシスによる損失が発生する。ここでは、この損失をビーンモデルで計算した。このモデルがA9シース線のM-H曲線から得た損失と低磁界領域でよく一致することを確認した。設計方法は冷却区間長を2.5km、冷媒温度上昇15Kとし、循環差圧が最小となる寸法を最適構造とした。Jcが10^6A, cm^2の線材ができれば、循環差圧10kg/cm^2程度で、最外径130mmの3相交流超電導ケーブルが実現可能である。
gakkai-0000002542	極低温冷媒の不平等電界下での絶縁破壊特性	極低温への高電圧技術の拡張のため、その技術開発の基盤となる極低温冷媒の電気絶縁破壊特性の調査が広範に進められている。ここでは常圧沸騰状態における液体窒素、液体ヘリウムを対象にして、直流絶縁破壊電圧Vを実測した。平等電界下の場合に対する不平等電界下でのVの低下割合が、両冷媒共、気中に較べて大きくなることが明らかにされた。また、エポキシ沿面においては、Vが高くなった。さらに、絶縁破壊を数回経験すると、正極性、負極性のいずれにおいてもエポキシ沿面の電極間隙内に細い傷がつくことが確認された。
gakkai-0000002545	SN転移形超電導限流スイッチの耐過電流特性	大電流容量の遮断器として超電導体のSN転移を利用した限流器が有望とされている。限流器は瞬間的に臨界電流を越す過電流が流れても限流電流に転移せず、ある程度の過電流に対する許容性があることが望ましい。我々は超電導限流器の耐過電流特性について検討した。この結果、SN転移形限流は過電流に対してかなり鋭敏に応答することがわかった。過電流に対する許容時間を大きくするためには、素線の熱容量を増す、銅の比率を増すなどの方法が考えられる。逆に過電流に対する応答の鋭敏さを利用し、限流器を積極的に限流状態に転移させる方法も有効であると思われる。
gakkai-0000002548	小容量SMESの概念設計	都心および周辺地区に置くことを仮定し、負荷平準化に合わせて系統安定化も行うことを目的とした蓄積エネルギーE=50MWH(180GJ)、E=500MWH(1800GJ)の比較的容量の小さなSMESの概念設計を行なった。設計にあたって、コイルは可能な限り小型化し、発生電磁力はステンレスで支持するものとした。その結果、高温超電導体の特性として、現在ある金属系超電導体(Nb_3、V_3Ga)程度あれば上記のSMESが設計できることがわかった。なお、SMESコイルは、ソレノイド型、トロイダル型の両タイプの設計を行い、寸法等を検討した。
gakkai-0000002551	強制冷却超電導コイル安定性試験結果	強制冷却超電導コイルは、将来の核融合炉用大型コイルの有力な候補の一つになっている。このタイプのコイルは冷媒が導体内部を流れるため、クエンチした際の圧力上昇特性および、ノーマル部の伝播特性を把握することが、装置を設計する上で重要となる。今回、ケーブル・イン・コンジットタイプの強制冷却超電導コイルを製作し、最大磁界66T、最大通電電流1500A(導体断面での平均電流密度28A, mm^2)の範囲で、安定性試験を行い、クエンチした際の諸特性を得た。本報告では特に、圧力上昇特性、ノーマル部伝播特性について述べる。
gakkai-0000002554	超電導フィラメントアレイセンサによる過渡的温度伝搬の測定	超電導マグネットのクエンチの原因となる、微小な温度上昇部分の発生と伝搬を測定するためのセンサを開発した。直径1μm以下の超電導微細フィラメントを、約60μmの間隔で平行に並べ、それで垂直方向に伝搬する温度上昇部分を、フィラメントが常電導に転移することで測定する。液体ヘリウム中で、ヒータを用いた模擬実験を行い、2つのフィラメントが4μsの時間々隔を置いて、常電導に転移する結果を得た。
gakkai-0000002557	50kVA級超電導変圧器の試作	本研究では、超電導技術の交流機器への応用の検討のため、50KVA級超電導変圧器を試作した。試作超電導変圧器は180mmのデュワーに入る大きさで、50kVA、200, 100Vを目標にした。巻線には高圧、低圧ともに同じ交流超電導線材を巻いている。また、電流が多く流れる低圧側巻線の冷却効果も高め、超電導巻線の安定化を図るために、低圧側巻線を外層に高圧側巻線を内層に巻いている。無負荷試験から定格電圧は200/100Vと決めた。また、短絡試験回路において電流を徐々に増加させたところ、低圧側電流750A(設計値500Aの1.5倍)までクエンチを起こすことなく通電できた。
gakkai-0000002560	超伝導無鉄心変圧器の研究£1 --磁気・電気複結合方式の提案--	超伝導変圧器を無鉄心化できて、性能が高ければその効果は極めて高く、強く望まれる技術である。無鉄心変圧器は漏れリアクタンスが大きく、電圧変動率が大きく、電力系統にそのままでは応用できない。また、励磁電流が過大になり、結合係数が小さく、規定の出力電圧を計算通り得ることは極めて難しい問題がある。そのため、実用に供し得る磁気結合だけの超伝導無鉄心変圧器の製作は不可能に近い。そこで、1次・2次電流を進相にして、漏れリアクタンス降下でステップ・アップして出力電圧の調整が出来るので、コンデンサによる電気結合を併用することを提案した。
gakkai-0000002563	超電導マグネットの50/60Hz変流損失の測定と考察	超電導マグネットの交流損失を蒸発法で測定すると共に、磁界計算による損失の計算値と比較し、実験方法と理論計算について検討を行った。その結果、実験結果と計算結果が比較的よく一致し、共に直線に近い電流-損失特性となった。蒸発法によってある程度、損失を測定評価できるのではないかということと、理論計算を磁界分布に基づいて細かく行えば実験に近い結果が得られることが示された。その他、クエンチ電流や蒸発法の課題についても検討を加えた。
gakkai-0000002566	変電所機器更新時期判定支援システムの試作	本論は、電鉄用変電所機器類の老朽化に伴う更新時期を色々の観点から総合的に判定する支援装置(エキスパートシステム)の試作報告である。機器の寿命と一口に言っても見解によって各種(機能劣化による寿命、運用面からの寿命、経済的寿命、その他の寿命)の寿命がある。本試作装置は、これらの寿命をエキスパートシステムにより1年以内、2年以内、3年以内、4年以上の4ブロックの更新時期に振り分け、各見解が1ブロックに集中した場合、COM-OR(コンビネーションーOR)により確実度が高くなる仕組みにし、確実度の高い順にそのブロック名と理由を表示する変電所機器更新時期判定支援装置である。
gakkai-0000002569	交流回生車対応のセクション切替方法	交流回生車がセクション部分を回生モードのままで通過できる方法を提案する。いままでの新幹線型セクションでは、300mSの停電があり、その間のブレーキエネルギーは行き場を失う。コンバータ・インバータ装置を用いた交流回生車では、その対策として、停電時間を短くした上で、中間回路のコンデンサにエネルギーを蓄える方法や、ブレーキを弱める方法等が考えられるが、ブレーキそのものは停電していない時と同じにすることにして、ブレーキエネルギーの行き場として地上側に抵抗器を設置する方法をとる。また、この方法において、停電中の周波数をPLLを用いて制御し、位相の異なる2つの交流波形をなめらかにつなぐ方法についても述べる。
gakkai-0000002572	電気鉄道システムアナログシミュレータ	電気鉄道システムはき電回路、車両、軌道回路など広範な技術を集結したシステムである。システムの評価は個々のシステムの評価はもとより総合的なシステム評価が必要となる。現在、電気鉄道システムを総合的にシミュレーション出来る有効な手段は見当らない。本論文では電気機器や機械の動作を実践と等価に且つリアルタイムで行える電子回路構成のアナログモデルで電気鉄道システムをシミュレーションする方法を提案し、その基本構成、機能、特徴などを示す。本シミュレータでは車両を実際と等価に走行させるので、き電回路や車両各部の動作状態をリアルタイムで検証出来る。
gakkai-0000002575	電鉄用インバータ変電所の試験結果について	回生車両の回生電力は、ラッシュ時間帯には他の力行車に有効に消費される可能性が高いが、閉散時間帯や深夜、早朝には回生電力を吸収する他の力行車がなければ、回生失効となり、空気ブレーキとして無駄に使用される。変電所にインバータを設置することにより回生電力を交流系等へ送り出し、回生電力の有効利用がはかれる。電力節減効果を見るためにJR中央線に設置されているインバータを運転してその効果を測定した。閉散時間帯や深夜、早朝は効果があった。又インバータ電流は比較的小さく、短時間しか流れないため容量を下げられることがわかった。
gakkai-0000002578	放電ギャップを用いた直流き電回路保護方式	直流き電回路においては、現在のき電保護装置では、コンクリート柱に支持された電車線構造物等、接地抵抗の高い構造物にき電線が断線、接触した故障が検出できないといった問題があるが、今回、放電ギャップを用いた保護装置を開発し、人工故障試験を行った結果、実用化のはこびとなったので報告するものである。
gakkai-0000002581	新幹線電車走行時の離線と直流偏磁現象	新幹線電車のパンタグラフ離線と車両用主変圧器の直流偏磁現象を考察し、直流偏磁の原因の一つにパンタグラフ離線時のアーク電圧の正負両半波の不等によって直流分が生じることを推定する。
gakkai-0000002584	車両用PWMコンバータの偏磁抑制制御	交流車両に適用されるPWMコンバータは、高力率、低誘導障害等が期待できる反面、変圧器が直流偏磁を起こすと、2次電流が局所的に急増して過電流となる。本稿では、過電流の原因となる偏磁現象を積極的に抑制する偏磁抑制制御方式として、変圧器の直流アンペアターンの総和によって偏磁現象を検出し、これに応じて、コンバータから変圧器に補償電流を注入する方式を提案する。また、本偏磁抑制制御の効果について実験検討を行い、偏磁現象及び過電流を抑制できることを確認した。さらに、瞬時電流制御と組合せて実験を行い、偏磁の抑制効果を確認した。
gakkai-0000002587	誘導電動機の自己再粘着性	誘導電動機を用いたインバータ制御電気車は、誘導機が分巻特性を持つため、粘着性能が良いと考えられていた。しかし現実には、誘導機が持つと言われている自己再粘着性だけでは不十分で、積極的な再粘着制御が行われている。そこで誘導機の方程式と運動方程式を組み合わせた式を解いて空転現象のシミュレーションを行い、一度空転が始まると空転は持続し、再粘着しないことを示した。またパラメータをどう変えれば再粘着しやすくなるかを調べ、誘導機に自己再粘着性を持たせるのは難しいことを示した。最後に再粘着しにくいという誘導機の固有の性質をインバータの制御によって変える方法について今後検討してゆくことを述べた。
gakkai-0000002590	ヒートパイプを用いた電車用大出力VVVFインバータ	電車線電圧1500Vの直流電車用VVVFインバータにヒートパイプ形冷却器を用いて、冷媒としてのフロン使用量の削減と軽量化を達成した。制御容量は130kWの誘導電動機8台制御用で加速時最大出力電圧時最大出力1745VAである。電車出力としては約1350kWになる。ヒートパイプ使用の利点、軽量化の結果と共に、本インバータ装置の新規な点なども紹介している。チヨッピングモードの変更方法を従来のものと変えていることは新規な点で、電車発車後のVVVF車特有の音色の奇異感をやわらげることに役立った。
gakkai-0000002593	磁気浮上式鉄道車上電源用非接触集電装置の運転特性検討	磁気浮上式鉄道における車上電源として、車上の集電コイルに電圧を誘起させ、これを整流して直流電力を得る非接触集電装置が検討されてきた。その特徴は、集電コイルの誘起電圧周波数および振幅が、車両の速度に比例して変化することである。今回、PWMコンバータを用いて各走行速度における最大電力を得る非接触集電装置の運転方法を検討した。そして定速走行時のシミュレーションを行ない、電力等の運転特性を明らかにした。
gakkai-0000002596	同一波動伝播速度におけるトロリ線質量が集電特性に及ぼす影響	鉄道の高速化に対応して、集電系においてはトロリ線の波動伝播速度を向上する方法が考えられている。しかし、質量の大きいトロリ線は軽いトロリ線に比べ、集電特性の改善効果が少ないことが実験等で確認されている。このことを説明できる理論を考え、シミュレーションにより確認を行った。
gakkai-0000002599	銅鉄合金の集電材適用への基礎試験結果	銅と鉄の合金において、鉄の含有率を変えた6種類の試験用線材を作製し、集電用材料に適用できるか各種の基礎試験を実施した。その結果、機械的な強度は鉄含有率が大きくなるほど向上すること、導電率は鉄含有率によってあまり変化せず、大略30%であること、摩耗率は通電、無通電条件とも硬銅より小さく、すり板の摩耗率は硬銅と同程度であること、耐食性については、鉄8%含有率まではかなり硬銅に近いこと等が明らかとなった。以上の結果から、銅鉄合金は電流容量の小さい場合には単独で、また電流容量が大きくなった場合には純銅の被覆等で導電率を補うことにより、集電用材料として適用できる可能性が高いことが分かった。
gakkai-0000002602	東北新幹線におけるTAトロリ線の摩耗及び付属金具の保全性について	昭和61年11月高速対応架線として開発されたTAトロリ線を、東北新幹線古川〜一ノ関間に架設し、同年11〜12月に行われた270km, h高速走行試験において、集電性能上高成績を得た。試験終了後、今後の実用化に向けて、昭和63年11月末TAトロリ線がてっ去されるまでの約2年間、TAトロリ線の摩耗及び付属金具等の保全性について調査を行ったのでその概要について述べる。
gakkai-0000002605	硬アルミより線の事故分析と劣化メカニズムについて	硬アルミより線(き電線、負き電線等に使用)の管理は寿命管理によっており、目視検査や外形測定によって取替時期を推定している。しかし、この方法では劣化による寿命推定を誤り、トンネル内やスリーブ箇所付近で硬アルミより線の断線事故が発生している。そのため、硬アルミより線の劣化判定が行えないかという要望が強まってきた。その劣化判定装置の開発の一貫として、硬アルミより線の事故分析と劣化メカニズムの解明を行ったので、その結果について述べている。
gakkai-0000002608	ローカルFFC制御の導入について	電力系統において分離系統が発生した時、この分離系統を本系統に同期並列するためにローカルFFC制御を行なっている。中給自動給電用計算機が行なうローカルFFC制御に関してモデルを用いてシミュレーションを行ない検討評価を行なった。
gakkai-0000002611	ディジタル再設計によるLFC(増加率制限を含めた場合)	LFCは、時々刻々と変化する電力需要に対して各地域の周波数ならびに連係線潮流を許容範囲内に抑えるように周波数調整用発電所の出力を調整することである。特に、朝夕の急激な負荷変化時および系統事故に基づく需給バランスの大幅な負荷変化時に、すなわち、周波数調整用発電所の出力が上限値に達してしまったとき、LFCが適切な動作をするかどうかを検討しておくことは重要と思われる。本研究では時間連続形最適制御理論に基づくディジタル再設計によるLFCがこのような状況でどのような特性を示すかを検討したものである。
gakkai-0000002614	最適制御理論に基づくELDとLFCの協調	時々刻々と変動する負荷変化に対応して電力システムにおける各地域の発電所出力を調整することを需給制御といっているが、この制御は経済負荷配分にもとづくELDとその残りの成分を吸収するLFCとから成っている。これらの二つの制御に対して従来、独立に行なわれていたが、本研究では最適制御理論を用いて統一的に定式化し、自動発電制御の可能性について検討したものである。予稿ではモデルシステムを用いた数値例が示されている。
gakkai-0000002617	LP法による事故復旧操作手順の決定法	事故復旧操作の自動化は系統運用部門における究極のテーマであると言われ、現在でも事故復旧操作の大部分が人間の判断に委ねられている。そこで本報告では、ブランチのON、OFF操作をブランチに直列に挿入した仮想移相器の位相制御として等価的に置き換え、定式化し、事故区間判明後の復旧操作手順を供給支障電力量が最小となるようLP法で求めている。また事故後の状態から最終系統までの復旧操作手順として、LP法で目的関数の係数をみながら最適化計算を行なうピボット操作に対応させているのが特徴である。今後は、本方式を実用化するため、過去の事故を適用し改良を加えていく予定である。
gakkai-0000002620	パラメータ同定を考慮した同期発電機の最適制御について	電力系統が大規模複雑化するに伴い、電力を安定供給することが益々重要となってきている。このような状況の中で、発電機制御を実施するためには、解析モデル等に利用する系統パラメータを正確に把握し、それを基に制御ゲインを決定することが必要である。そこで本研究では、一機〜無限大母線系統を例に取りその発電機パラメータを、(1)再帰的最小二乗法、(2)拡張カルマンフィルタ法、(3)平衡方程式らを用いて個別的に同定を行う。そして、その結果を用いて制御ゲインを更新し、次々に生じる外乱に対応する適応形発電機制御方式について提案する。本手法の有用性を立証するために、計算機シミュレーションを行い、その検討結果について報告する。
gakkai-0000002623	変電所における異常時ガイダンスシステムのプロトタイプ	変電所の運転信頼性向上を目的に、先に開発した運転支援システムの次ステップとして、より一層の機能向上を目指した異常時ガイダンスシステムのプロトタイプを作成した。システムは、オンラインでのリアルタイム推論、あらゆる状況に対応したガイダンス、詳細情報による詳細な異常判定などの機能の向上をねらいとしている。ガイダンスは、大きく応急処置、異常判定、現場巡視、復旧操作の4つのステップからなり、それぞれのステップで状況に応じた適切なガイダンス項目が提示できる。知識処理部では、フレームの階層構成やメソッドの活用など、処理の高速化を図っている。実規模を想定したモデル変電所に対して検証した結果、一通りの機能の確認ができた。
gakkai-0000002626	静止形無効電力発生装置用多相変圧器の開発	電力系統の安定化を目的とした静止形可変容量調相設備(SVG)に用いられる変圧器では移相巻線を有する多相変圧器となるため、コンパクト化の他単位変圧器を直列接続して励磁した状態で分担電圧の均一化、インバータ励磁による直流偏磁の防止など通常の電力用変圧器にない機能が要求される。これらの課題を外鉄形変圧器の特長を生かして、単位変圧器間の相間鉄心を工夫してコイルグループと共に組み込み、主鉄心とはギャップを介して設ける構造にすることで解決した。±8MVA、12相インバータを用いた実規模検証器を製作し、総合検証を実施し、効果を確認した。
gakkai-0000002629	電力系統安定化用直流分割方式SMES装置、系統安定化の制御実験について	超電導エネルギー貯蔵装置(SMES)を用いて二つの電力系統を直流連系し系統の安定化をはかる目的で超電導マグネットと電力変換装置を製作し、系統事故に備えて超電導エネルギー状態を一定に保持するための定電流制御ならびに安定化のための発電機速度偏差の帰還制御について報告した。今回、マグネット電流を50Aから100Aに増大する実験装置の改造をし、さらに系統動揺を起こす三相短絡装置を製作し、系統安定化の実験を行なったので、この結果を報告し、SMESによる系統安定化の効果を示した。
gakkai-0000002632	超電導発電機のエネルギー制御を利用した電力系統の安定化制御	超電導発電機は従来機と比較すると種々の利点があり、電力系統への導入が期待されている。超電導発電機の界磁巻線は単に磁束を発生させているだけでなくエネルギー貯蔵装置でもある。そこで本報告では界磁巻線が超電導化された発電機と界磁巻線回路のエネルギーを制御する電力変換装置により構成されたシステムを提案する。電力変換装置は電力系統に接続され、エネルギー吸放出時に有効電力と無効電力を同時に制御可能な構成となっている。この構成により、平常時には超電導コイルの磁場を利用した超電導発電機として機能し、系統動揺時にはエネルギー吸放出による系統安定化制御を行うことが可能となる。
gakkai-0000002635	SMESによる系統の定態安定度改善に関する一検討	超電導エネルギー貯蔵装置(SMES)を用いた電導系統の安定化制御に関して、近年種々の検討が進められている。本報告は、SMESによる串形系統の定態安定度向上に関するものであり、特に、SMESの有効電力制御系のゲインが、系統の動揺を支配する固有値にどのような影響を与えるか検討を行ったものである。さらに、発電機制御系としてAVRやガバナを用いた場合について考察を行い、SMESと他の安定化対策との関係について検討する。
gakkai-0000002638	発電機の出力変化率制約を考慮した電力貯蔵システムの最適運用	今後、電力系統における電源の硬直化はますます進むことが予想され、電力貯蔵システムの導入に際しては発電機の出力変化率制約を考慮した貯蔵システムの最適運用を決定することが重要な課題となると考えられるが、現在までにこの種の検討は行われていない。そこで本稿では、発電機の出力変化率制約を考慮した貯蔵システムの最適運用を決定するための動的計画法に基づく手法を確立するとともに、モデル系統を用いた具体的な数値計算を行った。その結果、発電機の変化率制約を考慮した場合には、経済性が成立する範囲で対象期間の負荷をできるだけなだらかにする運用が最適となり、単純な負荷平準化運用とはならないことが明らかになった。
gakkai-0000002641	送電損失最小化計算ソフトウェアの開発	大規模系統に対して、送電損失を最小化するためのソフトウェアを開発した。ここでは、その概要、特徴、性能評価について照介する。処理概要としては、2次計画法を用いて連続最適化を行い、その後、離散最適化、損失の計算及びオーバーロードのチェックを行う。また、オペレータにとって、使い易い豊富な画面を持ち、最適な運用改善に役立てることができる。性能評価としては、大規模系統において、高速性を有し、オンラインで使用できることを実証している。現在、本ソフトウェアは、韓国電力向中給システムに搭載され、1988年8月より実運用されている。
gakkai-0000002644	OPFの動的負荷配分への適用について	近年、需給調整に対する火力発電所の責務が増大する傾向にある。火力機の運用において、出力の応答速度を考慮して配分することは大変重要である。さまざまな制約を考慮して配分を行なう手段として、最適潮流計算法(OPF)がある。しかしOPFは、計算時間等の問題から出力変化率制約を考慮することは難しい。そこで、本稿では出力変化率を考慮した火力機の実行可能領域を逐次計算法を用いて求め、それを制約としてOPFを適用し配分値を求める手法を提案する。本手法は、変化率制約を考慮しないOPFとほぼ同等の計算時間で解を得ることができる。
gakkai-0000002647	大規模系統における近接潮流多根求解法	電圧安定性は潮流方程式の多根問題と密接な関係があることが知られている。最近では特に通常運用解に近接した潮流多根解を高速かつ確実に求めることが望まれている。本稿で提案する新しい近接潮流多根計算法は、直角座標系のニュートンラフソン法による潮流計算の収束特性に着目し、通常の潮流計算の過程で近接する多根の位置を推定することを特徴としている。従ってモード解析法やこれに基づく初期値設定法といった従来方法とは異なり、事前の多根位置情報や、試行錯誤を伴なうことは無い。本手法を、代表的なモデル系統や、重負荷を仮定した実規模系統において適用したところ、良好な結果を得ている。
gakkai-0000002650	零潮流現象の発生領域と電気的センターの変化様相について	筆者らは、連系系統において小系統から大系統へ送電する場合の零潮流現象について解析を行ってきた。今回、その現象の発生領域を解明し、さらに電気的センターの算定式を誘導し、その変化様相を解析したことを述べているものである。
gakkai-0000002653	前処理付き共役残差法を用いた大規模系統における電力潮流計算の高速化	ニュートン・ラプソン法(以下、N-R法と略記)は、電力潮流計算において最もよく用いられる解法である。その線形化された潮流方程式の解法にはガウスの消去法やLU分解のような直接法が用いられる。しかし、系統が大規模になるにつれてヤコビ行列のスパース性は増大するため、連立一次方程式の解法に直接法を用いるとフィル=インの生じる割合が多くなる。そこで、本稿ではこの連立一次方程式の解法に反復法を適用することによる、大規模系統の潮流計算の高速化手法を提案する。
gakkai-0000002657	電力系統系統定数の推定法	電力系統の系統周波数、連系線潮流制御を円滑に行なうためには、系統定数を正確に把握することが必要である。そこで電力系統に外乱を与えずに通常の負荷変動によって生じる周波数変化、発電所の出力変化、連系線潮流の変化を不規則信号としてとらえ、これらをもとに系統定数を推定する方法を検討した。発電機の系統定数Kgの推定法についてはすでに昨年報告している。今回は負荷の系統定数Klが局部系統毎に生じている不規則信号のスペクトル分析を行なうことにより求められることをシミュレーション実験により確かめた。
gakkai-0000002660	大規模アナログシミュレータ用ディジタル形発電機ユニット 軸系模擬について	大規模アナログ電力系統シミュレータ用に、ディジタル形発電機ユニットを開発した。このユニットは、32ビットのマルチプロセッサで構成された装置であり、飽和や凸極性及び軸系の特性などを考慮した詳細な発電機模擬ができる特長を持っている。本報告では特に、32ビットのディジタルシグナルプロセッサによる、軸系の詳細模擬手法について報告している。
gakkai-0000002663	電力用多目的交流入力カードの開発	本論文は、ディジタル電力制御装置のうち交流電圧電流信号インターフェースに関するものであり、現在のアナログ変換方式を最新のオールディジタル方式に改善した手法を適用装置を通して述べたものである。本装置は本手法を最新の信号処理技術であるDSPと専用アルゴリズムにより実現したもので、従来方式に対して応答速度、精度、信頼度、汎用性などの点で非常に優れている。本装置の開発によりアナログでは困難であった電力の高速多変数制御の実用化に対して有用であることを示す。
gakkai-0000002666	道具性を重視したシミュレーション型学習環境の提案(1)-設計思想-	本稿では系統現象の深い理解を支援する道具を作る1つの試みとして、道具性を重視したシミュレーション型学習環境を提案する。ここでは設計思想として計算速度や計算精度といった面よりもむしろ、操作の易しさや系統現象の直感的把握や多面的把握の可能性を追求し、それによってその道具性を高め系統現象の深い理解支援を試みている。本稿では提案する道具性の高いシミュレーション環境の実現という観点から、その設計思想について述べる。
gakkai-0000002669	長時間動特性デジタル・シミュレータの開発(その1)	従来の電力系統動特性プログラムは陽的積分法(ルンゲクッタ法)によるものであるため、解析きざみΔtは最小時定数や最も高い周波数にあわせなくてはならず、また、微分方程式系の安定性を保存し得ない場合がある。ここでは、数値的安定性に極めて優れている陰的積分法を(トラペゾイダル法)を電力系統動特性解析に適用した。なお、陰的積分法を適用した場合、微分方程式を陰関数の形で代数化するので非線形代数方程式となり高速で収束性の良いアルゴリズムが必要となり、高速で収束性のよいDecoupled Newton法を過渡時潮流計算に適用した。
gakkai-0000002672	対話型電力系統解析システムの開発	一般的に複雑で熟練を要する電力系統解析の入出力作業における省力化をはかり、解析業務を系統的に進められることを目的とした対話型電力系統解析システムを開発した。特に、グラフィック端末の機能を十分に活用した視覚的な系統データの表現、及びメニュー等を用いた対話型の操作環境の実現は、利用者の伴断を助け、非熟練者においても容易に解析作業を行うことが出来る様な、高度なマン・マシン・インターフェースを提供することとなった。また、このシステムの電力系統データベースとしての側面は、様々な電力系統のデータを系統的に管理運用するのに役立つと考えられ、今後の検討課題となっている。
gakkai-0000002675	AIプロセッサを応用した系統事故判定・復旧支援システム	我々は既に、事故判定・復旧支援エキスパートシステムのプロトタイプやその現地検証システムを用いて、これらの適用性について検討を重ねてきたが、今回、AI処理専用のプロセッサ(AIP)を組込んだシステムを開発したので、その内容を報告する。本システムは、TOSBAC-G8050の3重系構成であり、各CPUにAIPが付加されている。AIPでは事故判定及び事故復旧の推論処理を実行し、マンマシン処理は従来の手続き形の処理で前記G8050CPUで実現されている。本システムは、1990年3月運開予定の九州電力(株)福岡支店総合制御所に導入され、その評価が行なわれることになる。
gakkai-0000002678	事故区間判定エキスパートシステムの基本アルゴリズム(パラソル法)の開発	電力系統に万一事故が発生した場合、事故の一次原因となった設備(事故区間)を迅速かつ正確に判定することは、電力会社にとって重要な課題である。筆者らは、主保護リレーによる事故区間判定の他に、後備保護リレーの保護方向を考慮した事故区間判定方式(パラソル法)の基本アルゴリズムを開発した。本方式は、主保護リレー、後備保護リレーの順の処理することと当該後備保護リレーからの距離の概念を導入し、距離の近いものから順に処理することにより、見かけ上、時限協調をある程度考慮できる。本方式を用いて、実際に発生した複雑事故をもとにしたシミュレーションを行った結果、その判定は給電運用の専門家とほぼ同程度のものであることが確認できた。
gakkai-0000002681	電力系統監視制御システムへのAIプロセッサの適用	電力系統分野におけるエキスパートシステムの開発は実用化の段階へと移行しつつあり、特にリアルタイムシステムの中で高速推論を行う技術が重要になっきている。筆者らは電力系統監視制御システムのコンピュータにAI専用マシン(AIP80)を組み込んだシステムを開発した。AIP80は制御用コンピュータの内部バスに接続され、独立した付加型の推論マシンとして機能する。AIP80を用いると制御用コンピュータで推論した場合の約7倍のスピードで推論を行うことができる。今後AIP80は高速推論を必要とする事故判定、アラーム処理、復旧エキスパートシステム等に適用していく。
